Counter,Date/Time,OrientPitch,OrientRoll,OrientYaw,MagnetX,MagnetY,MagnetZ,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,Lat,Long
1698,2022-05-13 22:40:01.684326,-0.2704,1.1255,-0.0655,44.113,9.6517,2.3974,0.0,0.0012,-0.0009,0.0139,0.0432,0.0256,7.6359,-59.458
1699,2022-05-13 22:40:06.779756,-0.2664,1.1197,-0.0526,44.2562,9.7771,2.1911,0.0037,0.0006,-0.003,0.0195,0.0407,0.0234,7.8942,-59.2713
1700,2022-05-13 22:40:11.887060,-0.268,1.1198,-0.0535,44.3455,9.5358,2.5082,0.0025,0.0021,0.0009,0.0215,0.042,0.0256,8.1531,-59.0839
1701,2022-05-13 22:40:17.770162,-0.2731,1.1288,-0.0439,44.2804,9.4549,2.5495,0.001,0.0027,0.0016,0.0188,0.0407,0.0276,8.4511,-58.8677
1702,2022-05-13 22:40:22.876134,-0.2663,1.1441,-0.0358,44.437,9.4331,2.5858,0.0022,0.0027,-0.0024,0.0161,0.04,0.03,8.7097,-58.6797
1703,2022-05-13 22:40:27.985785,-0.2561,1.1383,-0.0329,44.1924,9.2142,2.887,0.0019,0.0009,-0.0015,0.0171,0.0412,0.0227,8.9684,-58.4913
1704,2022-05-13 22:40:33.095862,-0.2581,1.1387,-0.0305,44.2663,9.0314,3.0595,0.001,0.0034,0.0003,0.0151,0.0427,0.0259,9.2269,-58.3026
1705,2022-05-13 22:40:38.193700,-0.2537,1.1485,-0.0293,44.2574,8.9791,3.1353,0.0006,0.0009,-0.0015,0.0205,0.0427,0.0246,9.4847,-58.114
1706,2022-05-13 22:40:44.455617,-0.2577,1.1326,-0.0032,44.245,9.0414,3.1378,0.0019,0.0021,-0.0009,0.0156,0.0412,0.0264,9.8012,-57.882
1707,2022-05-13 22:40:49.554984,-0.2581,1.1166,-0.0013,44.2949,9.0238,3.4469,0.0019,-0.0,0.0019,0.0154,0.0417,0.0251,10.0588,-57.6926
1708,2022-05-13 22:40:54.658515,-0.2579,1.1035,0.0076,44.216,9.2589,3.7566,0.0025,0.0021,-0.0012,0.0183,0.0415,0.0278,10.3164,-57.5028
1709,2022-05-13 22:40:59.758510,-0.256,1.0942,0.0066,44.4682,9.1636,3.9768,-0.0006,0.0009,-0.0015,0.02,0.0425,0.0264,10.5738,-57.3128
1710,2022-05-13 22:41:04.861955,-0.2539,1.1038,0.0022,44.664,9.5884,4.0349,0.0031,0.0012,-0.0009,0.0163,0.0415,0.0288,10.8312,-57.1223
1711,2022-05-13 22:41:10.801281,-0.2559,1.0927,0.0098,44.6451,9.0175,4.7465,0.0006,0.0027,0.0,0.021,0.0417,0.0268,11.1305,-56.9001
1712,2022-05-13 22:41:15.896678,-0.246,1.0935,0.0119,44.5072,9.1689,4.7976,-0.0027,0.0009,0.0,0.02,0.0415,0.0278,11.3872,-56.709
1713,2022-05-13 22:41:21.007117,-0.2484,1.0935,0.0126,44.5468,9.1443,4.6748,0.0046,0.0058,-0.0003,0.0207,0.0422,0.0278,11.6445,-56.517
1714,2022-05-13 22:41:26.117872,-0.252,1.1007,0.0076,44.5246,8.8868,4.6359,-0.0018,0.0018,-0.0015,0.0215,0.0407,0.029,11.9015,-56.3247
1715,2022-05-13 22:41:31.226073,-0.2518,1.0989,0.0051,44.3061,8.8115,4.734,-0.0006,0.0015,0.0003,0.0212,0.0427,0.0256,12.1584,-56.132
1716,2022-05-13 22:41:37.553262,-0.2576,1.0931,0.0084,44.3162,8.7539,4.7517,0.0003,-0.0015,-0.0003,0.0217,0.0412,0.0268,12.4762,-55.8928
1717,2022-05-13 22:41:42.656518,-0.2644,1.1024,0.0081,44.6361,8.6838,4.9089,0.0049,0.0037,-0.0033,0.0159,0.0422,0.0264,12.7325,-55.6993
1718,2022-05-13 22:41:47.763432,-0.2636,1.1119,-0.0015,44.5923,8.6646,5.3735,0.0013,0.0021,-0.0015,0.0178,0.042,0.0259,12.9886,-55.5053
1719,2022-05-13 22:41:52.862243,-0.2695,1.1074,-0.0088,44.5684,8.7282,5.2866,-0.0003,-0.0012,0.0,0.0127,0.041,0.0264,13.2442,-55.3112
1720,2022-05-13 22:41:57.971460,-0.2687,1.1045,-0.007,44.7872,8.8181,5.5783,0.0013,0.0012,0.001,0.0144,0.0415,0.0268,13.5002,-55.1162
1721,2022-05-13 22:42:03.913569,-0.2595,1.1113,0.0117,44.919,9.0789,5.3484,-0.0039,0.0009,-0.0009,0.02,0.0415,0.0259,13.7977,-54.8888
1722,2022-05-13 22:42:09.016372,-0.2526,1.1174,0.0101,44.8134,9.2618,5.6398,0.004,0.0003,-0.0021,0.0156,0.041,0.0229,14.0529,-54.6931
1723,2022-05-13 22:42:14.123035,-0.2584,1.112,0.0136,44.7679,9.0989,5.4326,0.0016,0.0018,-0.0003,0.0176,0.0415,0.0278,14.3081,-54.4967
1724,2022-05-13 22:42:19.220703,-0.259,1.1117,0.0186,44.7716,9.066,5.0129,0.0037,0.0009,-0.0012,0.0149,0.041,0.0259,14.5627,-54.3001
1725,2022-05-13 22:42:24.318829,-0.2595,1.1105,0.0211,44.7432,9.0134,5.5662,0.0019,0.0009,-0.0021,0.0188,0.0439,0.0261,14.817,-54.1031
1726,2022-05-13 22:42:30.241366,-0.25,1.1045,0.0297,44.6902,8.7582,6.2518,0.0003,0.0021,-0.0024,0.0156,0.0427,0.0256,15.1123,-53.8736
1727,2022-05-13 22:42:35.349107,-0.2505,1.0957,0.0221,44.8842,8.3752,6.394,0.0028,-0.0,-0.0018,0.0168,0.0412,0.0259,15.3667,-53.675
1728,2022-05-13 22:42:40.451620,-0.2436,1.1027,0.0264,45.2078,8.8671,6.3579,0.0025,0.0015,-0.0024,0.0124,0.0429,0.029,15.6206,-53.4761
1729,2022-05-13 22:42:45.559678,-0.2382,1.103,0.0215,45.3754,9.0953,6.7077,0.0034,0.0012,0.0007,0.0134,0.042,0.0271,15.8746,-53.2765
1730,2022-05-13 22:42:50.661802,-0.2448,1.0787,0.0366,45.1018,8.9844,6.8629,0.0019,0.0006,0.0019,0.0168,0.042,0.0271,16.128,-53.0765
1731,2022-05-13 22:42:56.632662,-0.2438,1.1082,0.03,44.8393,8.732,6.9282,-0.0003,0.0003,-0.0012,0.0205,0.0417,0.0278,16.4243,-52.8418
1732,2022-05-13 22:43:01.732337,-0.2467,1.1047,0.0357,44.9876,8.8114,7.024,0.0025,0.0012,-0.0015,0.0154,0.0415,0.0268,16.6771,-52.6407
1733,2022-05-13 22:43:06.827370,-0.2505,1.0973,0.0439,44.7011,8.9639,6.5126,0.0012,0.0012,-0.0006,0.0212,0.0415,0.0266,16.9295,-52.4392
1734,2022-05-13 22:43:11.935538,-0.2395,1.1023,0.0451,44.9084,9.0485,6.8006,0.0006,-0.0003,-0.0003,0.0193,0.0407,0.0273,17.1822,-52.2366
1735,2022-05-13 22:43:17.034755,-0.243,1.0961,0.045,44.3929,8.9939,6.6899,0.0006,0.0027,-0.0003,0.02,0.0422,0.0271,17.4343,-52.0337
1736,2022-05-13 22:43:22.942163,-0.2415,1.096,0.054,44.5761,9.0253,6.8091,-0.0006,0.0027,-0.0021,0.021,0.0422,0.0261,17.726,-51.7979
1737,2022-05-13 22:43:28.037608,-0.2551,1.0799,0.0561,44.9936,8.7742,6.966,0.0015,0.0024,-0.0003,0.0146,0.042,0.0244,17.9773,-51.5938
1738,2022-05-13 22:43:33.133488,-0.2558,1.0844,0.0679,45.169,8.5366,7.4036,0.0006,0.0003,0.0003,0.0163,0.0417,0.0264,18.2283,-51.3891
1739,2022-05-13 22:43:38.245442,-0.2563,1.0912,0.0797,45.1417,8.7368,7.5847,0.0012,-0.0003,-0.0018,0.0166,0.0417,0.0256,18.4799,-51.1831
1740,2022-05-13 22:43:43.346332,-0.2556,1.0985,0.0678,45.1114,8.9108,7.6587,0.0022,0.0003,-0.003,0.021,0.042,0.0278,18.7307,-50.9768
1741,2022-05-13 22:43:49.347411,-0.2687,1.0882,0.0797,45.0221,9.0244,7.5643,0.0022,-0.0,-0.0006,0.0144,0.0427,0.0271,19.0253,-50.7334
1742,2022-05-13 22:43:54.442710,-0.2659,1.0971,0.0841,44.9492,8.8454,7.6835,0.0028,0.0009,-0.0012,0.0181,0.04,0.0249,19.2752,-50.5259
1743,2022-05-13 22:43:59.534186,-0.2751,1.0932,0.0674,44.8335,8.6923,7.822,0.0015,0.0009,-0.0012,0.0159,0.0415,0.0264,19.5246,-50.3178
1744,2022-05-13 22:44:04.631827,-0.276,1.0992,0.0737,45.0411,8.5763,8.0976,0.0018,-0.0009,-0.0015,0.02,0.0407,0.0264,19.774,-50.1089
1745,2022-05-13 22:44:09.732850,-0.2771,1.1116,0.0662,45.2038,8.2793,7.2028,0.0009,-0.0006,-0.0003,0.0183,0.0415,0.0215,20.0233,-49.899
1746,2022-05-13 22:44:15.653188,-0.2863,1.1018,0.0687,45.0139,8.5806,7.7057,0.0009,0.0003,-0.0015,0.0154,0.0422,0.0259,20.3122,-49.6546
1747,2022-05-13 22:44:20.748198,-0.2902,1.0978,0.0682,45.027,8.7065,8.3235,0.0025,0.0006,-0.0018,0.0205,0.0422,0.0249,20.5605,-49.4434
1748,2022-05-13 22:44:25.844984,-0.2874,1.1038,0.0552,45.1344,8.6979,8.5306,0.0009,0.0003,-0.0027,0.0198,0.0425,0.0278,20.8086,-49.2314
1749,2022-05-13 22:44:30.955491,-0.2852,1.0973,0.0532,45.3161,8.9396,8.7031,0.0012,0.0021,-0.0027,0.0217,0.0432,0.0244,21.057,-49.018
1750,2022-05-13 22:44:36.064241,-0.2952,1.0983,0.0618,45.1092,9.0805,9.0214,0.0022,0.0033,0.0013,0.0195,0.042,0.0285,21.305,-48.8039
1751,2022-05-13 22:44:42.375626,-0.2902,1.1097,0.0579,45.2099,8.7391,9.0779,0.0022,-0.0019,-0.003,0.0154,0.0429,0.0227,21.6109,-48.5384
1752,2022-05-13 22:44:47.483192,-0.2873,1.1077,0.06,44.6241,8.7773,9.2486,0.0018,0.0003,-0.0012,0.0132,0.0412,0.0273,21.8581,-48.3226
1753,2022-05-13 22:44:52.578972,-0.2797,1.1204,0.0467,44.858,8.8161,9.5626,0.0009,0.0009,-0.0015,0.0207,0.0432,0.0273,22.1043,-48.1065
1754,2022-05-13 22:44:57.674943,-0.2851,1.1283,0.0433,44.9097,8.8334,10.3741,0.0009,0.0003,-0.0015,0.0154,0.0403,0.0249,22.3503,-47.8896
1755,2022-05-13 22:45:02.780894,-0.2881,1.1318,0.0431,45.0797,8.7135,10.5241,0.0055,0.0015,-0.0018,0.0151,0.0417,0.0244,22.5963,-47.6714
1756,2022-05-13 22:45:08.683626,-0.2849,1.1301,0.0634,44.9743,8.6182,9.8014,-0.0009,-0.0012,0.001,0.0127,0.042,0.0268,22.8803,-47.4181
1757,2022-05-13 22:45:13.792267,-0.287,1.1313,0.0693,44.9904,8.9161,9.9993,0.0006,0.0024,-0.0006,0.0132,0.0429,0.0232,23.1257,-47.1979
1758,2022-05-13 22:45:18.901415,-0.283,1.1223,0.0716,45.2189,8.3231,9.9857,0.0,0.0009,0.0019,0.0146,0.0417,0.0246,23.3708,-46.9768
1759,2022-05-13 22:45:24.011481,-0.2846,1.1291,0.0804,45.3989,8.4671,9.7982,0.0009,0.0006,0.0,0.0151,0.0429,0.0244,23.6154,-46.7548
1760,2022-05-13 22:45:29.106271,-0.2848,1.1198,0.0799,45.5689,8.8179,10.1733,0.0009,0.0024,-0.0018,0.0205,0.0403,0.0237,23.8591,-46.5325
1761,2022-05-13 22:45:35.052247,-0.2816,1.1254,0.0807,45.2228,8.836,10.5018,0.0015,0.0018,0.001,0.0173,0.0407,0.0261,24.1429,-46.272
1762,2022-05-13 22:45:40.153010,-0.2802,1.1291,0.0917,45.4387,8.9113,10.2776,0.004,0.0018,0.0,0.0149,0.0447,0.0264,24.3858,-46.0475
1763,2022-05-13 22:45:45.253268,-0.2704,1.1248,0.0999,45.6985,8.9618,10.4249,0.0006,0.0018,-0.0012,0.0161,0.0412,0.0239,24.6284,-45.8221
1764,2022-05-13 22:45:50.362389,-0.2707,1.1274,0.1082,45.9086,8.9359,10.7297,0.0034,-0.0003,0.0004,0.0139,0.0412,0.0273,24.871,-45.5953
1765,2022-05-13 22:45:55.472358,-0.2712,1.1232,0.1129,45.4682,8.9639,11.2447,-0.0003,0.0018,0.0004,0.0156,0.0425,0.0229,25.1132,-45.3676
1766,2022-05-13 22:46:01.365160,-0.2649,1.1179,0.1268,45.3518,8.9407,11.0876,-0.0012,0.0003,-0.0006,0.022,0.041,0.021,25.392,-45.1037
1767,2022-05-13 22:46:06.464213,-0.2567,1.119,0.1301,45.4557,9.052,10.8837,0.0018,0.0006,-0.0003,0.0171,0.0417,0.0295,25.6328,-44.8743
1768,2022-05-13 22:46:11.567836,-0.2566,1.1209,0.1246,45.2414,9.1629,10.8867,-0.0015,-0.0003,-0.0021,0.0112,0.0434,0.0285,25.8733,-44.6437
1769,2022-05-13 22:46:16.665847,-0.2605,1.1196,0.1243,45.2433,8.9974,10.9808,-0.0015,-0.0006,-0.0024,0.0178,0.0412,0.0254,26.1132,-44.4122
1770,2022-05-13 22:46:21.764273,-0.2701,1.125,0.1293,45.2671,8.6927,10.8158,-0.0012,0.0015,-0.0027,0.0224,0.0412,0.0259,26.3526,-44.1798
1771,2022-05-13 22:46:27.697542,-0.2663,1.1363,0.1266,45.2911,9.0068,11.2996,0.0021,0.0003,-0.0021,0.0205,0.042,0.0261,26.6306,-43.908
1772,2022-05-13 22:46:33.102287,-0.2565,1.1527,0.1228,45.7971,8.8556,11.8187,0.0024,0.0006,-0.0018,0.0156,0.042,0.0305,26.8834,-43.6591
1773,2022-05-13 22:46:38.334758,-0.2499,1.1554,0.1275,45.557,8.8785,12.0143,0.0012,0.0015,0.0001,0.0203,0.042,0.0278,27.1276,-43.417
1774,2022-05-13 22:46:43.570121,-0.2505,1.1486,0.1347,45.3181,8.7623,11.7015,0.0024,0.0018,0.0001,0.0146,0.0425,0.0256,27.3713,-43.1737
1775,2022-05-13 22:46:48.793837,-0.2522,1.1435,0.1356,45.1808,8.6441,12.0651,0.0018,0.0006,0.0001,0.0124,0.0412,0.0271,27.6141,-42.9297
1776,2022-05-13 22:46:54.697758,-0.2412,1.142,0.1396,45.5099,8.3562,11.9802,0.0009,0.0006,0.0004,0.0129,0.0422,0.0251,27.8878,-42.6526
1777,2022-05-13 22:46:59.796845,-0.2429,1.1381,0.1516,45.3982,8.246,11.9306,0.0024,0.0021,-0.0012,0.0181,0.0403,0.0232,28.1237,-42.4119
1778,2022-05-13 22:47:04.899101,-0.2441,1.1396,0.1526,45.4269,8.3594,12.5765,0.0024,-0.0,-0.0033,0.0205,0.0415,0.0249,28.3592,-42.1701
1779,2022-05-13 22:47:09.998898,-0.2287,1.1341,0.1652,45.3974,8.621,12.1446,0.004,0.0009,-0.0018,0.0161,0.0422,0.0264,28.5941,-41.9271
1780,2022-05-13 22:47:15.098403,-0.2369,1.1457,0.1736,45.4734,8.5331,12.402,0.0037,0.0027,-0.0021,0.0132,0.0427,0.0273,28.8285,-41.683
1781,2022-05-13 22:47:21.063632,-0.227,1.1373,0.1716,45.4933,8.6575,12.6377,0.0006,0.0015,-0.0006,0.0163,0.0417,0.0268,29.1019,-41.396
1782,2022-05-13 22:47:26.163991,-0.2273,1.1241,0.169,45.4275,8.63,13.0111,-0.0006,0.0006,-0.0006,0.0129,0.0412,0.0259,29.3351,-41.1492
1783,2022-05-13 22:47:31.271153,-0.2309,1.1147,0.1704,45.3833,8.7152,12.9684,0.0003,0.003,-0.0018,0.0142,0.0432,0.0249,29.5682,-40.9009
1784,2022-05-13 22:47:36.381984,-0.2311,1.1166,0.1816,45.6595,8.6736,13.1637,-0.0,0.0009,0.0004,0.0137,0.0425,0.0261,29.8007,-40.6512
1785,2022-05-13 22:47:41.484330,-0.238,1.1154,0.1702,45.4119,8.5242,13.5177,0.0031,0.0009,-0.0006,0.0163,0.042,0.0261,30.0324,-40.4007
1786,2022-05-13 22:47:47.371645,-0.2297,1.1302,0.1736,45.2348,8.4504,13.7737,0.0027,0.0021,-0.0009,0.0217,0.0415,0.0271,30.299,-40.11
1787,2022-05-13 22:47:52.467394,-0.2355,1.1373,0.1902,45.2505,8.4144,13.8261,0.0037,0.0027,-0.0015,0.0151,0.0415,0.0239,30.5291,-39.857
1788,2022-05-13 22:47:57.572721,-0.2342,1.1394,0.1889,45.2083,8.7388,13.8603,0.0024,0.0018,-0.0006,0.0124,0.0425,0.0266,30.7591,-39.6022
1789,2022-05-13 22:48:02.672878,-0.2438,1.1301,0.1989,45.3001,8.667,14.1531,0.0018,0.0021,-0.0012,0.0188,0.0422,0.0281,30.9882,-39.3465
1790,2022-05-13 22:48:07.775686,-0.2343,1.1126,0.2021,45.3405,8.7949,14.7234,0.0024,0.0009,-0.0018,0.0185,0.0398,0.0285,31.2169,-39.0892
1791,2022-05-13 22:48:13.681078,-0.2412,1.1273,0.1941,45.2264,8.8714,14.9704,-0.0009,-0.0013,-0.0024,0.021,0.0422,0.0264,31.4807,-38.7899
1792,2022-05-13 22:48:18.775473,-0.246,1.1258,0.198,45.3159,9.1924,14.2313,0.004,0.0024,-0.0006,0.0122,0.0403,0.0266,31.7077,-38.5301
1793,2022-05-13 22:48:23.881396,-0.2477,1.1345,0.1998,45.4065,9.0426,14.4152,-0.0003,0.0018,-0.0021,0.0142,0.0427,0.0278,31.9345,-38.2684
1794,2022-05-13 22:48:28.982706,-0.2453,1.1284,0.1995,45.1938,9.2547,14.7341,-0.0009,0.0009,-0.0009,0.0142,0.0395,0.0256,32.1604,-38.0056
1795,2022-05-13 22:48:34.092030,-0.2572,1.1213,0.2066,44.8816,9.2118,15.0582,-0.0009,0.0018,0.0004,0.0137,0.0425,0.0288,32.3862,-37.7409
1796,2022-05-13 22:48:39.991081,-0.2487,1.1078,0.2059,44.7153,9.031,15.1177,0.003,0.0015,-0.0009,0.0163,0.0412,0.0242,32.6459,-37.4336
1797,2022-05-13 22:48:45.086736,-0.2561,1.1202,0.2065,44.9756,9.0289,15.1707,0.0037,0.0015,-0.0006,0.0188,0.0422,0.0271,32.8696,-37.1666
1798,2022-05-13 22:48:50.200127,-0.2489,1.1191,0.2087,45.0814,8.9434,15.2452,0.0012,0.0012,-0.0021,0.0198,0.0417,0.0276,33.0934,-36.8971
1799,2022-05-13 22:48:55.310356,-0.2581,1.1316,0.2176,45.1396,8.8919,15.6364,0.0018,0.0003,-0.0006,0.021,0.0432,0.0256,33.3163,-36.6264
1800,2022-05-13 22:49:00.411963,-0.269,1.1381,0.2139,45.0662,8.9739,15.756,-0.0009,0.0021,0.0013,0.0207,0.0403,0.0273,33.5382,-36.3546
1801,2022-05-13 22:49:06.353627,-0.2618,1.1263,0.2171,44.9988,9.109,15.76,0.0006,0.0009,-0.0015,0.0176,0.0417,0.0256,33.7957,-36.0363
1802,2022-05-13 22:49:11.452915,-0.2581,1.1147,0.2114,44.6934,9.025,16.172,0.0046,0.0015,-0.0006,0.0183,0.0415,0.0285,34.0159,-35.7614
1803,2022-05-13 22:49:16.553270,-0.2662,1.0933,0.219,44.7942,9.1218,16.3969,0.0006,0.0027,-0.0006,0.0178,0.0415,0.0278,34.2355,-35.4849
1804,2022-05-13 22:49:21.651308,-0.2623,1.1021,0.2299,44.7023,9.3426,16.8384,0.0021,0.0024,-0.0018,0.0151,0.0422,0.0264,34.4542,-35.207
1805,2022-05-13 22:49:26.747890,-0.2587,1.111,0.2431,44.5764,9.3373,17.1706,0.0021,0.0024,-0.0027,0.0244,0.0417,0.0242,34.6721,-34.9277
1806,2022-05-13 22:49:33.044944,-0.255,1.1093,0.2568,44.6375,9.2278,17.4032,0.003,0.0033,-0.0005,0.0234,0.0403,0.0249,34.9404,-34.5803
1807,2022-05-13 22:49:38.148037,-0.2449,1.1076,0.2556,44.5919,9.2586,17.0236,0.0021,0.0009,0.0013,0.0205,0.0415,0.0249,35.1569,-34.297
1808,2022-05-13 22:49:43.247365,-0.2517,1.0848,0.2689,44.6352,9.0698,16.8587,0.0009,0.0027,0.0004,0.0139,0.042,0.0295,35.3724,-34.0124
1809,2022-05-13 22:49:48.357524,-0.2455,1.0882,0.282,44.6601,9.2761,16.8924,0.0043,0.0027,-0.0021,0.0151,0.041,0.0278,35.5877,-33.7254
1810,2022-05-13 22:49:53.467251,-0.2471,1.0791,0.2896,44.6053,9.3564,17.0723,0.0015,-0.0,-0.0015,0.0168,0.042,0.0276,35.8021,-33.4369
1811,2022-05-13 22:49:59.447905,-0.2366,1.0877,0.2906,44.3322,9.2288,17.5265,0.0009,0.0036,-0.0024,0.0137,0.0407,0.0281,36.0521,-33.097
1812,2022-05-13 22:50:04.543619,-0.2353,1.088,0.2975,44.3757,9.1622,17.6498,0.0033,-0.0,-0.0027,0.0222,0.0417,0.0256,36.2642,-32.8057
1813,2022-05-13 22:50:09.643761,-0.2322,1.0844,0.304,44.2981,8.8758,17.9568,0.003,0.0009,-0.0027,0.0181,0.0417,0.0276,36.4756,-32.5123
1814,2022-05-13 22:50:14.750715,-0.2272,1.0972,0.3041,44.3616,9.0314,17.8121,0.0021,0.0009,-0.0012,0.0188,0.0422,0.0249,36.6865,-32.2169
1815,2022-05-13 22:50:19.845265,-0.2172,1.1047,0.3154,44.3523,9.3748,17.9059,-0.0,0.0012,-0.0021,0.0168,0.0427,0.0268,36.896,-31.9205
1816,2022-05-13 22:50:26.139113,-0.2238,1.1032,0.3036,44.2485,9.2372,17.9155,0.0018,0.0006,-0.0018,0.0207,0.0415,0.0251,37.1537,-31.5519
1817,2022-05-13 22:50:31.235595,-0.2269,1.1003,0.3087,43.9956,9.3765,17.805,0.0003,0.0039,-0.0015,0.0198,0.0412,0.0276,37.3613,-31.2514
1818,2022-05-13 22:50:36.330470,-0.2193,1.1016,0.3172,44.3101,9.2565,17.6896,0.0027,-0.0,0.0004,0.0185,0.0427,0.0273,37.5681,-30.9493
1819,2022-05-13 22:50:41.436616,-0.2278,1.0971,0.313,44.5584,9.3223,17.9253,0.0036,0.0024,-0.003,0.0149,0.041,0.0249,37.7743,-30.6447
1820,2022-05-13 22:50:46.538999,-0.228,1.0899,0.3084,44.3261,9.4624,18.1093,-0.0003,0.0009,-0.0002,0.0207,0.0417,0.0244,37.9796,-30.3385
1821,2022-05-13 22:50:52.485546,-0.2368,1.0759,0.3162,44.2685,9.4433,18.9091,0.0036,0.0027,-0.0015,0.0159,0.0415,0.0261,38.2175,-29.9794
1822,2022-05-13 22:50:57.588210,-0.2311,1.0734,0.3265,44.44,9.2637,19.1616,0.0003,0.0018,-0.0027,0.0137,0.0425,0.0266,38.4208,-29.6693
1823,2022-05-13 22:51:02.690190,-0.2301,1.0848,0.3209,44.2842,9.1331,18.7854,0.0021,-0.0004,-0.0005,0.0173,0.0417,0.0264,38.623,-29.3573
1824,2022-05-13 22:51:07.796921,-0.2434,1.0933,0.3223,44.065,9.3003,18.5771,0.0006,-0.0013,0.0007,0.0151,0.0415,0.0276,38.8245,-29.0431
1825,2022-05-13 22:51:12.905970,-0.2466,1.1001,0.326,43.9754,9.4378,19.4632,0.0024,0.0009,-0.0021,0.0149,0.0434,0.0259,39.025,-28.727
1826,2022-05-13 22:51:19.208937,-0.234,1.1017,0.3283,43.7053,9.5037,19.4745,0.0027,0.0021,-0.0002,0.0139,0.0427,0.0256,39.2711,-28.3343
1827,2022-05-13 22:51:24.316248,-0.2389,1.0939,0.34,43.6007,9.3456,19.5158,0.0006,-0.0,0.0001,0.0127,0.0422,0.0305,39.4694,-28.014
1828,2022-05-13 22:51:29.411346,-0.2317,1.0763,0.3372,43.9126,9.4662,19.8554,0.0006,0.0024,-0.0024,0.0244,0.0417,0.029,39.6662,-27.6925
1829,2022-05-13 22:51:34.512389,-0.2353,1.0597,0.3446,43.8837,9.4749,19.6295,0.0021,0.0009,-0.0021,0.0176,0.0425,0.0246,39.8622,-27.3687
1830,2022-05-13 22:51:39.613280,-0.2311,1.0619,0.3499,43.976,9.2846,19.9134,0.0027,-0.0007,-0.0008,0.0127,0.0417,0.0276,40.0572,-27.0429
1831,2022-05-13 22:51:45.917958,-0.2295,1.0701,0.3476,44.0634,9.229,19.7286,0.0012,0.0012,0.0001,0.0178,0.0412,0.0271,40.2968,-26.6375
1832,2022-05-13 22:51:51.020326,-0.2384,1.0764,0.3484,43.7473,9.6982,19.7433,0.003,0.0012,-0.0024,0.0159,0.0407,0.029,40.4894,-26.3072
1833,2022-05-13 22:51:56.115743,-0.2453,1.0692,0.3472,43.4112,9.612,19.9086,-0.0006,-0.0004,-0.0008,0.0212,0.0412,0.0256,40.6807,-25.9754
1834,2022-05-13 22:52:01.202240,-0.2428,1.0755,0.3367,43.682,9.2462,20.1345,0.0018,0.0009,0.0013,0.0137,0.042,0.0239,40.8707,-25.6419
1835,2022-05-13 22:52:06.304330,-0.2527,1.079,0.3422,43.389,9.291,20.7579,0.0003,0.0036,-0.0024,0.0166,0.042,0.0234,41.06,-25.3056
1836,2022-05-13 22:52:12.253752,-0.2575,1.1055,0.3295,43.2596,9.2951,20.5792,0.0049,0.0009,0.0001,0.0215,0.042,0.0259,41.2794,-24.9109
1837,2022-05-13 22:52:17.345182,-0.2678,1.1092,0.3322,43.245,9.1405,20.6721,0.0027,-0.0004,0.001,0.0139,0.042,0.0264,41.466,-24.5708
1838,2022-05-13 22:52:22.448245,-0.2721,1.1142,0.3309,43.1934,9.1838,20.9251,0.0006,-0.0007,0.0001,0.0185,0.0395,0.0264,41.6518,-24.2279
1839,2022-05-13 22:52:27.555885,-0.2772,1.1159,0.3384,43.0418,9.3769,21.0155,0.003,0.0018,0.0016,0.0188,0.0417,0.0268,41.8366,-23.8825
1840,2022-05-13 22:52:32.659624,-0.2816,1.1076,0.3536,42.9059,9.9081,21.2564,0.0018,0.0018,-0.0002,0.021,0.0427,0.0227,42.0201,-23.5353
1841,2022-05-13 22:52:38.965547,-0.2757,1.1092,0.3708,42.9204,9.6391,21.5216,-0.0,0.0006,-0.0012,0.0166,0.0405,0.0268,42.2452,-23.1035
1842,2022-05-13 22:52:44.060398,-0.2817,1.1128,0.3767,42.9803,9.6734,21.2368,-0.0016,0.003,0.0007,0.0188,0.0405,0.0237,42.4257,-22.7521
1843,2022-05-13 22:52:49.158742,-0.2885,1.1064,0.3741,42.8343,9.5435,20.9168,0.0021,0.0042,0.0022,0.0139,0.0415,0.0259,42.6051,-22.3984
1844,2022-05-13 22:52:54.269847,-0.2891,1.1006,0.3953,42.7589,9.6019,21.5001,0.0006,-0.0007,-0.0012,0.0144,0.042,0.0246,42.7837,-22.0417
1845,2022-05-13 22:52:59.368800,-0.2932,1.1015,0.4061,42.7862,9.7146,21.0348,0.0009,-0.0013,0.0004,0.0151,0.04,0.0273,42.9606,-21.6836
1846,2022-05-13 22:53:05.677486,-0.2964,1.0834,0.4079,42.7966,9.8786,20.8545,-0.0006,0.0009,-0.0002,0.0163,0.0415,0.0271,43.1778,-21.2376
1847,2022-05-13 22:53:10.780647,-0.2952,1.0647,0.4044,42.6545,10.0809,21.2913,0.0012,0.0021,0.0004,0.0142,0.0425,0.0256,43.352,-20.8743
1848,2022-05-13 22:53:15.883128,-0.2923,1.0676,0.4105,42.5858,9.953,20.9973,-0.0,0.0021,0.0001,0.0168,0.0405,0.0264,43.5249,-20.509
1849,2022-05-13 22:53:20.993280,-0.2864,1.0733,0.4113,42.4293,9.8194,21.6859,0.0033,0.0002,-0.0005,0.0171,0.0429,0.0276,43.6967,-20.1409
1850,2022-05-13 22:53:26.091660,-0.2988,1.0845,0.4059,42.3404,9.7981,22.3722,-0.0,-0.001,-0.0011,0.019,0.04,0.0251,43.8669,-19.7713
